Absolute path,Relative path,Class name
C:\Users\nasty\ap_laba2\dataset3\01257.jpg,dataset3\01257.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01773.jpg,dataset3\01773.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06493.jpg,dataset3\06493.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03172.jpg,dataset3\03172.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03066.jpg,dataset3\03066.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04154.jpg,dataset3\04154.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05883.jpg,dataset3\05883.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07547.jpg,dataset3\07547.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08953.jpg,dataset3\08953.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09407.jpg,dataset3\09407.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01484.jpg,dataset3\01484.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01046.jpg,dataset3\01046.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09370.jpg,dataset3\09370.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05431.jpg,dataset3\05431.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09179.jpg,dataset3\09179.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08694.jpg,dataset3\08694.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03682.jpg,dataset3\03682.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06303.jpg,dataset3\06303.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04493.jpg,dataset3\04493.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09950.jpg,dataset3\09950.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03927.jpg,dataset3\03927.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09150.jpg,dataset3\09150.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03276.jpg,dataset3\03276.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05676.jpg,dataset3\05676.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00578.jpg,dataset3\00578.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01108.jpg,dataset3\01108.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03213.jpg,dataset3\03213.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06177.jpg,dataset3\06177.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05100.jpg,dataset3\05100.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00101.jpg,dataset3\00101.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09787.jpg,dataset3\09787.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05449.jpg,dataset3\05449.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09959.jpg,dataset3\09959.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07497.jpg,dataset3\07497.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03980.jpg,dataset3\03980.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02235.jpg,dataset3\02235.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02703.jpg,dataset3\02703.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07309.jpg,dataset3\07309.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07575.jpg,dataset3\07575.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03125.jpg,dataset3\03125.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08302.jpg,dataset3\08302.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06349.jpg,dataset3\06349.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07185.jpg,dataset3\07185.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02019.jpg,dataset3\02019.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02738.jpg,dataset3\02738.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03302.jpg,dataset3\03302.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08295.jpg,dataset3\08295.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02697.jpg,dataset3\02697.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01442.jpg,dataset3\01442.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01447.jpg,dataset3\01447.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01462.jpg,dataset3\01462.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02929.jpg,dataset3\02929.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07357.jpg,dataset3\07357.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07506.jpg,dataset3\07506.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06263.jpg,dataset3\06263.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04523.jpg,dataset3\04523.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09357.jpg,dataset3\09357.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06870.jpg,dataset3\06870.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01777.jpg,dataset3\01777.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00127.jpg,dataset3\00127.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05426.jpg,dataset3\05426.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04377.jpg,dataset3\04377.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05074.jpg,dataset3\05074.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09843.jpg,dataset3\09843.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00246.jpg,dataset3\00246.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03317.jpg,dataset3\03317.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02347.jpg,dataset3\02347.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08626.jpg,dataset3\08626.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09317.jpg,dataset3\09317.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09614.jpg,dataset3\09614.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01833.jpg,dataset3\01833.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07049.jpg,dataset3\07049.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05562.jpg,dataset3\05562.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09053.jpg,dataset3\09053.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08155.jpg,dataset3\08155.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08985.jpg,dataset3\08985.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00606.jpg,dataset3\00606.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02774.jpg,dataset3\02774.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06494.jpg,dataset3\06494.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05325.jpg,dataset3\05325.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09491.jpg,dataset3\09491.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07867.jpg,dataset3\07867.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05983.jpg,dataset3\05983.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02631.jpg,dataset3\02631.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05881.jpg,dataset3\05881.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03526.jpg,dataset3\03526.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02667.jpg,dataset3\02667.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07601.jpg,dataset3\07601.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01899.jpg,dataset3\01899.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08541.jpg,dataset3\08541.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00116.jpg,dataset3\00116.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05843.jpg,dataset3\05843.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02577.jpg,dataset3\02577.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02941.jpg,dataset3\02941.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03488.jpg,dataset3\03488.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03205.jpg,dataset3\03205.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08774.jpg,dataset3\08774.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07833.jpg,dataset3\07833.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00457.jpg,dataset3\00457.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06461.jpg,dataset3\06461.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05967.jpg,dataset3\05967.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00412.jpg,dataset3\00412.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04907.jpg,dataset3\04907.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09098.jpg,dataset3\09098.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09535.jpg,dataset3\09535.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03171.jpg,dataset3\03171.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08557.jpg,dataset3\08557.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08003.jpg,dataset3\08003.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08693.jpg,dataset3\08693.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01118.jpg,dataset3\01118.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04191.jpg,dataset3\04191.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04943.jpg,dataset3\04943.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00809.jpg,dataset3\00809.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09938.jpg,dataset3\09938.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03252.jpg,dataset3\03252.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03908.jpg,dataset3\03908.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06492.jpg,dataset3\06492.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04554.jpg,dataset3\04554.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09755.jpg,dataset3\09755.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05359.jpg,dataset3\05359.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07218.jpg,dataset3\07218.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00612.jpg,dataset3\00612.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05952.jpg,dataset3\05952.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07945.jpg,dataset3\07945.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03585.jpg,dataset3\03585.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03263.jpg,dataset3\03263.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00064.jpg,dataset3\00064.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03514.jpg,dataset3\03514.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08187.jpg,dataset3\08187.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05280.jpg,dataset3\05280.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07274.jpg,dataset3\07274.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08927.jpg,dataset3\08927.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03865.jpg,dataset3\03865.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02283.jpg,dataset3\02283.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05891.jpg,dataset3\05891.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00517.jpg,dataset3\00517.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00946.jpg,dataset3\00946.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05494.jpg,dataset3\05494.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06227.jpg,dataset3\06227.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00254.jpg,dataset3\00254.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07294.jpg,dataset3\07294.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05993.jpg,dataset3\05993.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03862.jpg,dataset3\03862.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05230.jpg,dataset3\05230.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04709.jpg,dataset3\04709.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08795.jpg,dataset3\08795.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07202.jpg,dataset3\07202.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07016.jpg,dataset3\07016.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08100.jpg,dataset3\08100.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02520.jpg,dataset3\02520.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00386.jpg,dataset3\00386.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02465.jpg,dataset3\02465.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06311.jpg,dataset3\06311.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04744.jpg,dataset3\04744.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00280.jpg,dataset3\00280.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04488.jpg,dataset3\04488.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01330.jpg,dataset3\01330.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08412.jpg,dataset3\08412.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06251.jpg,dataset3\06251.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09332.jpg,dataset3\09332.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01317.jpg,dataset3\01317.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06258.jpg,dataset3\06258.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07685.jpg,dataset3\07685.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03092.jpg,dataset3\03092.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05945.jpg,dataset3\05945.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00670.jpg,dataset3\00670.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09887.jpg,dataset3\09887.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04360.jpg,dataset3\04360.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04842.jpg,dataset3\04842.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07935.jpg,dataset3\07935.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03974.jpg,dataset3\03974.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02080.jpg,dataset3\02080.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07719.jpg,dataset3\07719.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02321.jpg,dataset3\02321.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01378.jpg,dataset3\01378.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09788.jpg,dataset3\09788.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09057.jpg,dataset3\09057.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08490.jpg,dataset3\08490.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03665.jpg,dataset3\03665.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07317.jpg,dataset3\07317.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00581.jpg,dataset3\00581.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02194.jpg,dataset3\02194.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06421.jpg,dataset3\06421.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04679.jpg,dataset3\04679.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06795.jpg,dataset3\06795.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04347.jpg,dataset3\04347.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07906.jpg,dataset3\07906.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03969.jpg,dataset3\03969.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00038.jpg,dataset3\00038.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03299.jpg,dataset3\03299.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01271.jpg,dataset3\01271.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09456.jpg,dataset3\09456.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06794.jpg,dataset3\06794.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03542.jpg,dataset3\03542.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02918.jpg,dataset3\02918.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05961.jpg,dataset3\05961.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04730.jpg,dataset3\04730.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04440.jpg,dataset3\04440.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09349.jpg,dataset3\09349.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08246.jpg,dataset3\08246.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07285.jpg,dataset3\07285.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08273.jpg,dataset3\08273.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00903.jpg,dataset3\00903.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07255.jpg,dataset3\07255.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09146.jpg,dataset3\09146.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06996.jpg,dataset3\06996.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07861.jpg,dataset3\07861.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03164.jpg,dataset3\03164.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09581.jpg,dataset3\09581.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08495.jpg,dataset3\08495.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08902.jpg,dataset3\08902.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00409.jpg,dataset3\00409.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03648.jpg,dataset3\03648.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00091.jpg,dataset3\00091.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04281.jpg,dataset3\04281.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03561.jpg,dataset3\03561.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08724.jpg,dataset3\08724.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06148.jpg,dataset3\06148.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04509.jpg,dataset3\04509.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05790.jpg,dataset3\05790.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05969.jpg,dataset3\05969.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04056.jpg,dataset3\04056.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08507.jpg,dataset3\08507.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09947.jpg,dataset3\09947.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06458.jpg,dataset3\06458.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08439.jpg,dataset3\08439.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06321.jpg,dataset3\06321.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05422.jpg,dataset3\05422.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03390.jpg,dataset3\03390.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00605.jpg,dataset3\00605.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05515.jpg,dataset3\05515.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04822.jpg,dataset3\04822.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06054.jpg,dataset3\06054.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09233.jpg,dataset3\09233.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00830.jpg,dataset3\00830.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03297.jpg,dataset3\03297.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07264.jpg,dataset3\07264.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04263.jpg,dataset3\04263.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01611.jpg,dataset3\01611.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04337.jpg,dataset3\04337.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06189.jpg,dataset3\06189.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05246.jpg,dataset3\05246.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07868.jpg,dataset3\07868.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01697.jpg,dataset3\01697.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03782.jpg,dataset3\03782.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04811.jpg,dataset3\04811.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03823.jpg,dataset3\03823.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05735.jpg,dataset3\05735.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01785.jpg,dataset3\01785.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01596.jpg,dataset3\01596.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05090.jpg,dataset3\05090.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04555.jpg,dataset3\04555.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02609.jpg,dataset3\02609.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06502.jpg,dataset3\06502.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06589.jpg,dataset3\06589.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08352.jpg,dataset3\08352.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08112.jpg,dataset3\08112.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04243.jpg,dataset3\04243.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02461.jpg,dataset3\02461.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06138.jpg,dataset3\06138.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04448.jpg,dataset3\04448.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01446.jpg,dataset3\01446.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04960.jpg,dataset3\04960.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04752.jpg,dataset3\04752.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06237.jpg,dataset3\06237.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00877.jpg,dataset3\00877.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06889.jpg,dataset3\06889.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01466.jpg,dataset3\01466.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08122.jpg,dataset3\08122.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09867.jpg,dataset3\09867.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08283.jpg,dataset3\08283.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08400.jpg,dataset3\08400.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08603.jpg,dataset3\08603.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05792.jpg,dataset3\05792.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08975.jpg,dataset3\08975.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08202.jpg,dataset3\08202.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00324.jpg,dataset3\00324.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08569.jpg,dataset3\08569.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06425.jpg,dataset3\06425.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02795.jpg,dataset3\02795.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09405.jpg,dataset3\09405.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06705.jpg,dataset3\06705.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00653.jpg,dataset3\00653.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01163.jpg,dataset3\01163.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02047.jpg,dataset3\02047.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00342.jpg,dataset3\00342.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05576.jpg,dataset3\05576.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08713.jpg,dataset3\08713.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05568.jpg,dataset3\05568.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01903.jpg,dataset3\01903.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06159.jpg,dataset3\06159.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09895.jpg,dataset3\09895.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06933.jpg,dataset3\06933.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09925.jpg,dataset3\09925.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06045.jpg,dataset3\06045.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09144.jpg,dataset3\09144.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02391.jpg,dataset3\02391.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09960.jpg,dataset3\09960.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05773.jpg,dataset3\05773.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\06069.jpg,dataset3\06069.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04084.jpg,dataset3\04084.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07289.jpg,dataset3\07289.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03604.jpg,dataset3\03604.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00970.jpg,dataset3\00970.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05336.jpg,dataset3\05336.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\08782.jpg,dataset3\08782.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04536.jpg,dataset3\04536.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\07144.jpg,dataset3\07144.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01225.jpg,dataset3\01225.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\03495.jpg,dataset3\03495.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\04800.jpg,dataset3\04800.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\00275.jpg,dataset3\00275.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\09912.jpg,dataset3\09912.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\05433.jpg,dataset3\05433.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\02865.jpg,dataset3\02865.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01035.jpg,dataset3\01035.jpg,rose
C:\Users\nasty\ap_laba2\dataset3\01954.jpg,dataset3\01954.jpg,rose
